@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}
@attribute outputs-4 {0,1,2,3}

@data
7054,'2018/02/24 13:02:53:226',22,8.27239,-9.628201,-9.654907,2,?,?,?
7055,'2018/02/24 13:02:53:263',22,9.527497,-8.772396,-8.236664,2,?,?,?
7056,'2018/02/24 13:02:53:301',22,10.699773,-8.388367,-7.202499,2,?,?,?
7057,'2018/02/24 13:02:53:329',22,11.486616,-8.308376,-6.584381,2,?,?,?
7058,'2018/02/24 13:02:53:361',22,12.021912,2.538372,-7.449463,2,?,?,?
7059,'2018/02/24 13:02:53:393',22,13.05504,7.355316,-7.655716,2,?,?,?
7060,'2018/02/24 13:02:53:426',22,13.624223,9.894032,-7.930328,2,?,?,?
7061,'2018/02/24 13:02:53:463',22,13.968149,11.079967,-8.206894,2,?,?,?
7062,'2018/02/24 13:02:53:500',22,18.064091,13.07032,-8.739517,2,?,?,?
7063,'2018/02/24 13:02:53:527',22,19.788254,13.241623,-9.180054,2,?,?,?
7064,'2018/02/24 13:02:53:563',22,20.559862,12.766048,-9.510269,2,?,?,?
7065,'2018/02/24 13:02:53:594',22,21.049095,12.274029,-9.74437,2,?,?,?
7066,'2018/02/24 13:02:53:625',22,21.411259,11.747089,-10.031769,2,?,?,?
7067,'2018/02/24 13:02:53:661',22,21.586796,11.331463,-10.296432,2,?,?,?
7068,'2018/02/24 13:02:53:713',22,21.612801,11.179169,-10.491699,2,?,?,?
7069,'2018/02/24 13:02:53:735',22,21.563133,10.895195,-10.708313,2,?,?,?
7070,'2018/02/24 13:02:53:763',22,21.474201,10.661781,-10.895111,2,?,?,?
7071,'2018/02/24 13:02:53:792',22,21.364414,10.6171,-11.07048,2,?,?,?
7072,'2018/02/24 13:02:53:826',22,21.254961,10.606197,-11.219604,2,?,?,?
7073,'2018/02/24 13:02:53:865',22,21.164282,10.613255,-11.342087,2,?,?,?
7074,'2018/02/24 13:02:53:898',22,21.100389,10.635876,-11.442917,2,?,?,?
7075,'2018/02/24 13:02:53:931',22,21.047611,10.657562,-11.5215,2,?,?,?
7076,'2018/02/24 13:02:53:961',22,21.006836,10.682316,-11.582657,2,?,?,?
7077,'2018/02/24 13:02:53:993',22,20.974249,10.732418,-11.632935,2,?,?,?
7078,'2018/02/24 13:02:54:026',22,20.952089,10.814697,-11.674179,2,?,?,?
7079,'2018/02/24 13:02:54:061',22,20.930723,10.920078,-11.705368,2,?,?,?
7080,'2018/02/24 13:02:54:094',22,20.913198,11.045418,-11.728394,2,?,?,?
7081,'2018/02/24 13:02:54:129',22,20.898077,11.183372,-11.741043,2,?,?,?
7082,'2018/02/24 13:02:54:160',22,20.889345,11.329006,-11.747314,2,?,?,?
7083,'2018/02/24 13:02:54:193',22,20.882023,11.477749,-11.751984,2,?,?,?
7084,'2018/02/24 13:02:54:228',22,20.878151,11.627934,-11.753418,2,?,?,?
7085,'2018/02/24 13:02:54:262',22,20.87991,11.779076,-11.756241,2,?,?,?
7086,'2018/02/24 13:02:54:294',22,20.890953,11.899925,-11.760818,2,?,?,?
7087,'2018/02/24 13:02:54:330',22,20.940605,11.580189,-11.698288,2,?,?,?
7088,'2018/02/24 13:02:54:360',22,21.011227,11.266949,-11.645691,2,?,?,?
7089,'2018/02/24 13:02:54:393',22,21.135054,10.974346,-11.606476,2,?,?,?
7090,'2018/02/24 13:02:54:426',22,21.208412,10.896461,-11.60051,2,?,?,?
7091,'2018/02/24 13:02:54:461',22,21.307898,10.84383,-11.586639,2,?,?,?
7092,'2018/02/24 13:02:54:492',22,22.146723,10.883739,-12.020157,2,?,?,?
7093,'2018/02/24 13:02:54:530',22,22.593048,10.940289,-12.250458,2,?,?,?
7094,'2018/02/24 13:02:54:563',22,22.911049,10.977718,-12.427521,2,?,?,?
7095,'2018/02/24 13:02:54:593',22,23.13081,10.999622,-12.537445,2,?,?,?
7096,'2018/02/24 13:02:54:629',22,23.301699,11.005543,-12.605194,2,?,?,?
7097,'2018/02/24 13:02:54:661',22,23.515959,10.948853,-12.468445,2,?,?,?
7098,'2018/02/24 13:02:54:693',22,23.728174,10.759842,-12.025589,2,?,?,?
7099,'2018/02/24 13:02:54:733',22,24.010391,10.243198,-11.140808,2,?,?,?
7100,'2018/02/24 13:02:54:764',22,24.381138,9.066013,-10.093994,2,?,?,?
7101,'2018/02/24 13:02:54:792',22,24.777666,6.615555,-8.424774,2,?,?,?
7102,'2018/02/24 13:02:54:829',22,24.963598,4.837452,-6.94577,2,?,?,?
7103,'2018/02/24 13:02:54:861',22,24.95376,3.109886,-5.679092,2,?,?,?
7104,'2018/02/24 13:02:54:893',22,24.787426,0.880745,-4.502487,2,?,?,?
7105,'2018/02/24 13:02:54:936',22,24.571301,-1.42017,-3.402435,2,?,?,?
7106,'2018/02/24 13:02:54:967',22,24.597454,-4.044811,-2.69249,2,?,?,?
7107,'2018/02/24 13:02:54:995',22,23.180483,-6.399998,0.176376,2,?,?,?
7108,'2018/02/24 13:02:55:027',22,23.56023,-9.294247,0.23851,2,?,?,?
7109,'2018/02/24 13:02:55:061',22,23.859474,-10.72451,0.144577,2,?,?,?
7110,'2018/02/24 13:02:55:095',22,24.059546,-11.574759,0.125397,2,?,?,?
7111,'2018/02/24 13:02:55:132',22,24.210835,-12.123745,0.158234,2,?,?,?
7112,'2018/02/24 13:02:55:186',22,24.378262,-12.539261,0.205353,2,?,?,?
7113,'2018/02/24 13:02:55:201',22,24.550556,-12.871321,0.258972,2,?,?,?
7114,'2018/02/24 13:02:55:233',22,24.691254,-13.110456,0.326691,2,?,?,?
7115,'2018/02/24 13:02:55:261',22,27.941647,-18.637642,-1.810059,2,?,?,?
7116,'2018/02/24 13:02:55:293',22,30.025715,-22.895441,-3.388504,2,?,?,?
7117,'2018/02/24 13:02:55:330',22,30.724178,-24.874784,-3.999664,2,?,?,?
7118,'2018/02/24 13:02:55:366',22,31.055147,-26.155987,-4.352829,2,?,?,?
7119,'2018/02/24 13:02:55:403',22,31.08634,-26.945904,-4.549164,2,?,?,?
7120,'2018/02/24 13:02:55:431',22,30.713329,-27.343313,-4.639954,2,?,?,?
7121,'2018/02/24 13:02:55:460',22,30.054422,-27.625458,-4.802505,2,?,?,?
7122,'2018/02/24 13:02:55:494',22,29.062992,-27.933725,-5.146515,2,?,?,?
7123,'2018/02/24 13:02:55:529',22,27.701559,-28.659426,-7.022354,2,?,?,?
7124,'2018/02/24 13:02:55:563',22,26.918758,-29.215879,-8.18013,2,?,?,?
7125,'2018/02/24 13:02:55:600',22,25.77449,-32.628117,-10.13443,2,?,?,?
7126,'2018/02/24 13:02:55:629',22,25.37064,-35.273773,-11.624893,2,?,?,?
7127,'2018/02/24 13:02:55:661',22,25.25779,-36.021187,-13.187943,2,?,?,?
7128,'2018/02/24 13:02:55:694',22,24.989445,-35.291077,-13.91954,2,?,?,?
7129,'2018/02/24 13:02:55:729',22,24.457031,-35.098236,-15.40123,2,?,?,?
7130,'2018/02/24 13:02:55:763',22,22.844316,-34.364433,-13.926315,2,?,?,?
7131,'2018/02/24 13:02:55:798',22,26.250526,-46.77615,4.955093,2,?,?,?
7132,'2018/02/24 13:02:55:829',22,24.713659,-55.778099,-1.979446,2,?,?,?
7133,'2018/02/24 13:02:55:860',22,24.601948,-60.489868,-2.046936,2,?,?,?
7134,'2018/02/24 13:02:55:894',22,24.522188,-63.041046,-2.054764,2,?,?,?
7135,'2018/02/24 13:02:55:928',22,24.798141,-64.67083,-1.567459,2,?,?,?
7136,'2018/02/24 13:02:55:961',22,25.102669,-65.652336,-1.309723,2,?,?,?
7137,'2018/02/24 13:02:56:001',22,25.495918,-66.58107,-1.18985,2,?,?,?
7138,'2018/02/24 13:02:56:031',22,26.025673,-66.265488,-1.222229,2,?,?,?
7139,'2018/02/24 13:02:56:059',22,26.433342,-66.091179,-1.344757,2,?,?,?
7140,'2018/02/24 13:02:56:096',22,26.965006,-66.338013,-1.925552,2,?,?,?
7141,'2018/02/24 13:02:56:130',22,27.450258,-66.710205,-2.672897,2,?,?,?
7142,'2018/02/24 13:02:56:161',22,27.850531,-67.301941,-3.726913,2,?,?,?
7143,'2018/02/24 13:02:56:206',22,27.876972,-69.635132,-6.687073,2,?,?,?
7144,'2018/02/24 13:02:56:232',22,27.7773,-70.826645,-8.285233,2,?,?,?
7145,'2018/02/24 13:02:56:261',22,27.369024,-73.383591,-11.363998,2,?,?,?
7146,'2018/02/24 13:02:56:296',22,26.774887,-75.080048,-13.516495,2,?,?,?
7147,'2018/02/24 13:02:56:329',22,26.170164,-76.403923,-15.295074,2,?,?,?
7148,'2018/02/24 13:02:56:360',22,25.55784,-77.36058,-16.949371,2,?,?,?
7149,'2018/02/24 13:02:56:401',22,25.049389,-78.017609,-18.267822,2,?,?,?
7150,'2018/02/24 13:02:56:433',22,24.603706,-78.498291,-19.380356,2,?,?,?
7151,'2018/02/24 13:02:56:461',22,24.221624,-78.736076,-20.272133,2,?,?,?
7152,'2018/02/24 13:02:56:496',22,23.840361,-78.717209,-21.059021,2,?,?,?
7153,'2018/02/24 13:02:56:528',22,23.425781,-78.439194,-21.754822,2,?,?,?
7154,'2018/02/24 13:02:56:561',22,23.033024,-78.074432,-22.371254,2,?,?,?
7155,'2018/02/24 13:02:56:605',22,22.658213,-77.686325,-22.851311,2,?,?,?
7156,'2018/02/24 13:02:56:650',22,22.304634,-77.324806,-23.214195,2,?,?,?
7157,'2018/02/24 13:02:56:674',22,21.975933,-77.027649,-23.462402,2,?,?,?
7158,'2018/02/24 13:02:56:699',22,21.676746,-76.775696,-23.629784,2,?,?,?
7159,'2018/02/24 13:02:56:732',22,21.407106,-76.567352,-23.737152,2,?,?,?
7160,'2018/02/24 13:02:56:761',22,21.17276,-76.391541,-23.806396,2,?,?,?
7161,'2018/02/24 13:02:56:798',22,20.953447,-76.250763,-23.852478,2,?,?,?
7162,'2018/02/24 13:02:56:851',22,20.774549,-76.14283,-23.886238,2,?,?,?
7163,'2018/02/24 13:02:56:866',22,20.619577,-76.055527,-23.908974,2,?,?,?
7164,'2018/02/24 13:02:56:898',22,20.485161,-75.984451,-23.924828,2,?,?,?
7165,'2018/02/24 13:02:56:929',22,20.37183,-75.925293,-23.936501,2,?,?,?
7166,'2018/02/24 13:02:56:963',22,20.277628,-75.87825,-23.948418,2,?,?,?
7167,'2018/02/24 13:02:56:999',22,20.200033,-75.840469,-23.962715,2,?,?,?
7168,'2018/02/24 13:02:57:032',22,20.137495,-75.807404,-23.982864,2,?,?,?
7169,'2018/02/24 13:02:57:064',22,20.087507,-75.777626,-24.013573,2,?,?,?
7170,'2018/02/24 13:02:57:095',22,20.048225,-75.748451,-24.05098,2,?,?,?
7171,'2018/02/24 13:02:57:129',22,20.013973,-75.716354,-24.098297,2,?,?,?
7172,'2018/02/24 13:02:57:163',22,19.982531,-75.676422,-24.158676,2,?,?,?
7173,'2018/02/24 13:02:57:196',22,19.946413,-75.616867,-24.232254,2,?,?,?
7174,'2018/02/24 13:02:57:233',22,19.908825,-75.541504,-24.323509,2,?,?,?
7175,'2018/02/24 13:02:57:268',22,19.873907,-75.445435,-24.44165,2,?,?,?
7176,'2018/02/24 13:02:57:296',22,19.885078,-75.344864,-24.584366,2,?,?,?
7177,'2018/02/24 13:02:57:329',22,19.99699,-75.261139,-24.763519,2,?,?,?
7178,'2018/02/24 13:02:57:363',22,20.226391,-75.195221,-24.98407,2,?,?,?
7179,'2018/02/24 13:02:57:401',22,20.52046,-75.143028,-25.242165,2,?,?,?
7180,'2018/02/24 13:02:57:447',22,21.035608,-75.105301,-25.514145,2,?,?,?
7181,'2018/02/24 13:02:57:476',22,21.507736,-75.04789,-25.773224,2,?,?,?
7182,'2018/02/24 13:02:57:500',22,21.910292,-74.981964,-26.003937,2,?,?,?
7183,'2018/02/24 13:02:57:529',22,22.26408,-74.911827,-26.199905,2,?,?,?
7184,'2018/02/24 13:02:57:562',22,22.55151,-74.848236,-26.369736,2,?,?,?
7185,'2018/02/24 13:02:57:595',22,22.797722,-74.783546,-26.512192,2,?,?,?
7186,'2018/02/24 13:02:57:631',22,23.002213,-74.729774,-26.645607,2,?,?,?
7187,'2018/02/24 13:02:57:667',22,23.177132,-74.696671,-26.789398,2,?,?,?
7188,'2018/02/24 13:02:57:696',22,23.331089,-74.67894,-26.938156,2,?,?,?
7189,'2018/02/24 13:02:57:729',22,23.466835,-74.672913,-27.081451,2,?,?,?
7190,'2018/02/24 13:02:57:762',22,23.583708,-74.668747,-27.206955,2,?,?,?
7191,'2018/02/24 13:02:57:795',22,23.684538,-74.665558,-27.315773,2,?,?,?
7192,'2018/02/24 13:02:57:829',22,23.776783,-74.662186,-27.416069,2,?,?,?
7193,'2018/02/24 13:02:57:867',22,23.868135,-74.654587,-27.506531,2,?,?,?
7194,'2018/02/24 13:02:57:898',22,23.959703,-74.64328,-27.591835,2,?,?,?
7195,'2018/02/24 13:02:57:928',22,24.047167,-74.62928,-27.671921,2,?,?,?
7196,'2018/02/24 13:02:57:963',22,24.126297,-74.612984,-27.742905,2,?,?,?
7197,'2018/02/24 13:02:57:996',22,24.201502,-74.595917,-27.80764,2,?,?,?
7198,'2018/02/24 13:02:58:028',22,24.288853,-74.582741,-27.872818,2,?,?,?
7199,'2018/02/24 13:02:58:066',22,24.458204,-74.592972,-27.939575,2,?,?,?
7200,'2018/02/24 13:02:58:115',22,24.97863,-74.587646,-27.947327,2,?,?,?
7201,'2018/02/24 13:02:58:139',22,26.124924,-74.56987,-27.909416,2,?,?,?
7202,'2018/02/24 13:02:58:165',22,27.688734,-74.510086,-27.8013,2,?,?,?
7203,'2018/02/24 13:02:58:196',22,29.15543,-74.419388,-27.711418,2,?,?,?
7204,'2018/02/24 13:02:58:230',22,30.537197,-74.211693,-27.557129,2,?,?,?
7205,'2018/02/24 13:02:58:264',22,31.563316,-74.049644,-27.458488,2,?,?,?
7206,'2018/02/24 13:02:58:307',22,32.310341,-73.910507,-27.385704,2,?,?,?
7207,'2018/02/24 13:02:58:340',22,32.818897,-73.804779,-27.338997,2,?,?,?
7208,'2018/02/24 13:02:58:364',22,33.165874,-73.738663,-27.32077,2,?,?,?
7209,'2018/02/24 13:02:58:396',22,33.413624,-73.694878,-27.316521,2,?,?,?
7210,'2018/02/24 13:02:58:430',22,33.340958,-73.769966,-27.335609,2,?,?,?
7211,'2018/02/24 13:02:58:463',22,32.36121,-74.037338,-27.346634,2,?,?,?
7212,'2018/02/24 13:02:58:509',22,30.120901,-74.936539,-27.489098,2,?,?,?
7213,'2018/02/24 13:02:58:535',22,28.202263,-75.611008,-27.588593,2,?,?,?
7214,'2018/02/24 13:02:58:568',22,26.730135,-75.849197,-27.499809,2,?,?,?
7215,'2018/02/24 13:02:58:596',22,25.364798,-75.63736,-27.136818,2,?,?,?
7216,'2018/02/24 13:02:58:631',22,24.362583,-75.228378,-26.750114,2,?,?,?
7217,'2018/02/24 13:02:58:664',22,23.597395,-74.41967,-26.239098,2,?,?,?
7218,'2018/02/24 13:02:58:701',22,23.150816,-73.555588,-25.796989,2,?,?,?
7219,'2018/02/24 13:02:58:734',22,23.331076,-71.71228,-24.927734,2,?,?,?
7220,'2018/02/24 13:02:58:768',22,23.527367,-70.303001,-24.242516,2,?,?,?
7221,'2018/02/24 13:02:58:796',22,23.647369,-69.713272,-24.09861,2,?,?,?
7222,'2018/02/24 13:02:58:831',22,23.87299,-69.392059,-24.168495,2,?,?,?
7223,'2018/02/24 13:02:58:862',22,24.382145,-69.483696,-24.641167,2,?,?,?
7224,'2018/02/24 13:02:58:901',22,24.90823,-69.692154,-25.08017,2,?,?,?
7225,'2018/02/24 13:02:58:932',22,25.485577,-69.943161,-25.419197,2,?,?,?
7226,'2018/02/24 13:02:58:963',22,26.141636,-70.207977,-25.6222,2,?,?,?
7227,'2018/02/24 13:02:58:996',22,26.785883,-70.509193,-25.740425,2,?,?,?
7228,'2018/02/24 13:02:59:030',22,27.336329,-70.814743,-25.809319,2,?,?,?
7229,'2018/02/24 13:02:59:062',22,27.790798,-71.18615,-25.877182,2,?,?,?
7230,'2018/02/24 13:02:59:099',22,28.186642,-71.95771,-26.089996,2,?,?,?
7231,'2018/02/24 13:02:59:133',22,28.317272,-72.990494,-26.451996,2,?,?,?
7232,'2018/02/24 13:02:59:163',22,28.265656,-73.789352,-26.737152,2,?,?,?
7233,'2018/02/24 13:02:59:196',22,28.074884,-74.408493,-26.963654,2,?,?,?
7234,'2018/02/24 13:02:59:231',22,27.788544,-74.846924,-27.11908,2,?,?,?
7235,'2018/02/24 13:02:59:262',22,27.482048,-75.132263,-27.21904,2,?,?,?
7236,'2018/02/24 13:02:59:296',22,27.149725,-75.309326,-27.281624,2,?,?,?
7237,'2018/02/24 13:02:59:333',22,26.800346,-75.385345,-27.304955,2,?,?,?
7238,'2018/02/24 13:02:59:367',22,26.469059,-75.39006,-27.298004,2,?,?,?
7239,'2018/02/24 13:02:59:398',22,26.195892,-75.367088,-27.281715,2,?,?,?
7240,'2018/02/24 13:02:59:430',22,25.983604,-75.328598,-27.261024,2,?,?,?
7241,'2018/02/24 13:02:59:462',22,25.815331,-75.278534,-27.236473,2,?,?,?
7242,'2018/02/24 13:02:59:498',22,25.687267,-75.230972,-27.214859,2,?,?,?
7243,'2018/02/24 13:02:59:543',22,25.590828,-75.187027,-27.195221,2,?,?,?
7244,'2018/02/24 13:02:59:573',22,25.516701,-75.144897,-27.177139,2,?,?,?
7245,'2018/02/24 13:02:59:602',22,25.458233,-75.103317,-27.160637,2,?,?,?
7246,'2018/02/24 13:02:59:631',22,25.409885,-75.058289,-27.144379,2,?,?,?
7247,'2018/02/24 13:02:59:662',22,25.368835,-75.01123,-27.128098,2,?,?,?
7248,'2018/02/24 13:02:59:697',22,25.333183,-74.96402,-27.113846,2,?,?,?
7249,'2018/02/24 13:02:59:737',22,25.300762,-74.917496,-27.101028,2,?,?,?
7250,'2018/02/24 13:02:59:780',22,25.265863,-74.866646,-27.093407,2,?,?,?
7251,'2018/02/24 13:02:59:801',22,25.23122,-74.816086,-27.091942,2,?,?,?
7252,'2018/02/24 13:02:59:830',22,25.199217,-74.767395,-27.091492,2,?,?,?
7253,'2018/02/24 13:02:59:862',22,25.160351,-74.725067,-27.076324,2,?,?,?
7254,'2018/02/24 13:02:59:898',22,25.117249,-74.697861,-27.04026,2,?,?,?
7255,'2018/02/24 13:02:59:931',22,25.071127,-74.673851,-26.969604,2,?,?,?
7256,'2018/02/24 13:02:59:967',22,25.024475,-74.64801,-26.844543,2,?,?,?
7257,'2018/02/24 13:02:59:997',22,24.922068,-74.645187,-26.643639,2,?,?,?
7258,'2018/02/24 13:03:00:034',22,24.762688,-74.707024,-26.373604,2,?,?,?
7259,'2018/02/24 13:03:00:063',22,24.594915,-74.842064,-26.052521,2,?,?,?
7260,'2018/02/24 13:03:00:096',22,24.34897,-75.006119,-25.625366,2,?,?,?
7261,'2018/02/24 13:03:00:133',22,24.172367,-75.119797,-25.125923,2,?,?,?
7262,'2018/02/24 13:03:00:173',22,24.192482,-75.361107,-24.546806,2,?,?,?
7263,'2018/02/24 13:03:00:199',22,24.163261,-75.51944,-23.943184,2,?,?,?
7264,'2018/02/24 13:03:00:230',22,25.517122,-75.243835,-23.579819,2,?,?,?
7265,'2018/02/24 13:03:00:265',22,25.690054,-75.140564,-22.9095,2,?,?,?
7266,'2018/02/24 13:03:00:298',22,28.073591,-75.360474,-23.555672,2,?,?,?
7267,'2018/02/24 13:03:00:331',22,27.806999,-75.453995,-23.048012,2,?,?,?
7268,'2018/02/24 13:03:00:368',22,26.95977,-75.36911,-22.375282,2,?,?,?
7269,'2018/02/24 13:03:00:399',22,26.39374,-75.258003,-22.138504,2,?,?,?
7270,'2018/02/24 13:03:00:431',22,25.95648,-75.107285,-22.330765,2,?,?,?
7271,'2018/02/24 13:03:00:463',22,26.423054,-74.979401,-23.222885,2,?,?,?
7272,'2018/02/24 13:03:00:498',22,28.166771,-74.452209,-23.823563,2,?,?,?
7273,'2018/02/24 13:03:00:531',22,27.170433,-74.62606,-23.457771,2,?,?,?
7274,'2018/02/24 13:03:00:565',22,26.821959,-74.641617,-23.534485,2,?,?,?
7275,'2018/02/24 13:03:00:610',22,26.095949,-74.403641,-23.278374,2,?,?,?
7276,'2018/02/24 13:03:00:635',22,27.481924,-73.087425,-23.205063,2,?,?,?
7277,'2018/02/24 13:03:00:667',22,30.998787,-70.679916,-23.175674,2,?,?,?
7278,'2018/02/24 13:03:00:698',22,21.929359,-71.938324,-21.591484,2,?,?,?
7279,'2018/02/24 13:03:00:731',22,19.761925,-71.692108,-20.94722,2,?,?,?
7280,'2018/02/24 13:03:00:777',22,17.244339,-71.551552,-19.535233,2,?,?,?
7281,'2018/02/24 13:03:00:807',22,10.519615,-65.231941,-19.473221,2,?,?,?
7282,'2018/02/24 13:03:00:834',22,7.510387,-62.436699,-21.219017,2,?,?,?
7283,'2018/02/24 13:03:00:865',22,4.396542,-61.312119,-21.206604,2,?,?,?
7284,'2018/02/24 13:03:00:897',22,2.393108,-61.16663,-23.576973,2,?,?,?
7285,'2018/02/24 13:03:00:931',22,-6.501747,-64.007935,-27.069527,2,?,?,?
7286,'2018/02/24 13:03:00:967',22,-17.924471,-66.591797,-27.269196,2,?,?,?
7287,'2018/02/24 13:03:01:013',22,-17.490448,-70.632767,-29.565636,2,?,?,?
7288,'2018/02/24 13:03:01:035',22,-26.333138,-70.112106,-25.837746,2,?,?,?
7289,'2018/02/24 13:03:01:064',22,-28.298279,-64.047745,-22.796524,2,?,?,?
7290,'2018/02/24 13:03:01:094',22,-11.288105,-28.583666,-12.048691,2,?,?,?
7291,'2018/02/24 13:03:01:126',22,-8.581497,-20.93849,-9.383331,2,?,?,?
7292,'2018/02/24 13:03:07:610',22,10.288592,-28.739611,-43.027031,3,?,?,?
7293,'2018/02/24 13:03:07:648',22,10.491746,-28.969318,-43.314034,3,?,?,?
7294,'2018/02/24 13:03:07:677',22,11.25511,-29.351681,-44.393692,3,?,?,?
7295,'2018/02/24 13:03:07:710',22,12.361098,-29.746147,-45.438362,3,?,?,?
7296,'2018/02/24 13:03:07:741',22,12.844193,-29.445465,-48.603264,3,?,?,?
7297,'2018/02/24 13:03:07:768',22,13.62901,-29.049177,-51.174767,3,?,?,?
7298,'2018/02/24 13:03:07:816',22,14.442451,-29.073864,-52.569626,3,?,?,?
7299,'2018/02/24 13:03:07:847',22,14.68683,-29.490177,-52.664757,3,?,?,?
7300,'2018/02/24 13:03:07:869',22,15.040987,-29.608938,-53.271935,3,?,?,?
7301,'2018/02/24 13:03:07:910',22,13.764939,-28.668264,-54.691048,3,?,?,?
7302,'2018/02/24 13:03:07:937',22,12.738839,-28.29039,-53.172729,3,?,?,?
7303,'2018/02/24 13:03:07:967',22,12.528394,-28.13813,-52.963303,3,?,?,?
7304,'2018/02/24 13:03:08:011',22,12.721469,-28.114788,-53.156776,3,?,?,?
7305,'2018/02/24 13:03:08:050',22,12.899271,-28.10873,-53.301323,3,?,?,?
7306,'2018/02/24 13:03:08:085',22,13.127867,-28.173122,-53.577293,3,?,?,?
7307,'2018/02/24 13:03:08:111',22,13.342176,-28.208441,-53.885254,3,?,?,?
7308,'2018/02/24 13:03:08:141',22,13.437584,-28.163702,-53.957657,3,?,?,?
7309,'2018/02/24 13:03:08:177',22,13.482185,-28.0611,-53.885338,3,?,?,?
7310,'2018/02/24 13:03:08:212',22,13.526651,-27.743904,-53.934196,3,?,?,?
7311,'2018/02/24 13:03:08:255',22,13.743899,-27.086765,-54.188065,3,?,?,?
7312,'2018/02/24 13:03:08:286',22,13.763803,-26.75794,-54.170662,3,?,?,?
7313,'2018/02/24 13:03:08:314',22,13.772747,-26.604319,-54.210205,3,?,?,?
7314,'2018/02/24 13:03:08:343',22,13.737867,-26.558393,-54.101387,3,?,?,?
7315,'2018/02/24 13:03:08:378',22,13.583711,-26.392778,-54.158714,3,?,?,?
7316,'2018/02/24 13:03:08:408',22,13.26046,-26.617142,-54.118347,3,?,?,?
7317,'2018/02/24 13:03:08:447',22,13.140398,-26.807186,-53.996895,3,?,?,?
7318,'2018/02/24 13:03:08:478',22,12.950526,-27.080427,-54.020668,3,?,?,?
7319,'2018/02/24 13:03:08:509',22,12.740749,-27.341343,-54.030914,3,?,?,?
7320,'2018/02/24 13:03:08:535',22,12.422613,-27.701654,-54.155472,3,?,?,?
7321,'2018/02/24 13:03:08:577',22,12.384834,-27.943682,-54.024033,3,?,?,?
7322,'2018/02/24 13:03:08:606',22,11.863537,-27.469917,-54.310318,3,?,?,?
7323,'2018/02/24 13:03:08:649',22,11.438959,-26.914513,-54.514717,3,?,?,?
7324,'2018/02/24 13:03:08:681',22,11.210602,-26.374935,-54.575111,3,?,?,?
7325,'2018/02/24 13:03:08:714',22,11.743569,-27.990032,-55.81884,3,?,?,?
7326,'2018/02/24 13:03:08:744',22,11.928888,-28.531654,-56.727699,3,?,?,?
7327,'2018/02/24 13:03:08:778',22,11.899969,-28.750078,-57.250908,3,?,?,?
7328,'2018/02/24 13:03:08:804',22,11.839371,-28.872082,-57.54924,3,?,?,?
7329,'2018/02/24 13:03:08:845',22,11.775057,-28.983536,-57.744095,3,?,?,?
7330,'2018/02/24 13:03:08:880',22,11.701847,-29.100365,-57.843819,3,?,?,?
7331,'2018/02/24 13:03:08:907',22,11.666339,-28.897448,-57.258064,3,?,?,?
7332,'2018/02/24 13:03:08:937',22,11.292006,-27.501652,-56.202858,3,?,?,?
7333,'2018/02/24 13:03:08:976',22,11.067595,-27.085835,-56.089005,3,?,?,?
7334,'2018/02/24 13:03:09:008',22,10.867781,-26.749718,-55.936829,3,?,?,?
7335,'2018/02/24 13:03:09:042',22,10.881185,-27.080946,-55.834915,3,?,?,?
7336,'2018/02/24 13:03:09:085',22,10.88174,-27.423727,-55.667053,3,?,?,?
7337,'2018/02/24 13:03:09:113',22,10.880173,-27.739494,-55.443146,3,?,?,?
7338,'2018/02/24 13:03:09:140',22,10.863777,-28.010658,-55.171806,3,?,?,?
7339,'2018/02/24 13:03:09:176',22,10.849264,-28.263409,-54.901482,3,?,?,?
7340,'2018/02/24 13:03:09:208',22,10.83054,-28.504436,-54.608055,3,?,?,?
7341,'2018/02/24 13:03:09:240',22,10.837538,-28.725498,-54.319115,3,?,?,?
7342,'2018/02/24 13:03:09:285',22,10.855211,-28.940876,-54.084213,3,?,?,?
7343,'2018/02/24 13:03:09:312',22,10.87263,-28.76157,-53.080605,3,?,?,?
7344,'2018/02/24 13:03:09:346',22,10.986166,-28.89151,-52.263687,3,?,?,?
7345,'2018/02/24 13:03:09:376',22,11.064849,-29.278187,-53.043419,3,?,?,?
7346,'2018/02/24 13:03:09:408',22,11.134111,-29.589195,-53.525505,3,?,?,?
7347,'2018/02/24 13:03:09:445',22,11.199951,-29.855122,-53.875031,3,?,?,?
7348,'2018/02/24 13:03:09:485',22,11.273588,-30.128712,-54.338234,3,?,?,?
7349,'2018/02/24 13:03:09:523',22,11.344123,-30.359695,-54.706726,3,?,?,?
7350,'2018/02/24 13:03:09:551',22,11.718983,-31.624187,-56.870331,3,?,?,?
7351,'2018/02/24 13:03:09:578',22,11.786679,-31.876251,-57.272606,3,?,?,?
7352,'2018/02/24 13:03:09:607',22,11.832361,-32.031475,-57.528191,3,?,?,?
7353,'2018/02/24 13:03:09:645',22,11.851315,-32.06115,-57.618515,3,?,?,?
7354,'2018/02/24 13:03:09:684',22,11.849871,-31.977798,-57.510063,3,?,?,?
